CUSTOMER_ID,AGE,GENDER,INCOME_BRACKET,EMPLOYMENT_STATUS,CITY,CREDIT_SCORE,LOAN_HISTORY,CREDIT_UTILIZATION,SAVINGS_ACCOUNT,CREDIT_CARD,LOAN_TYPE,LOAN_AMOUNT,INSURANCE,FD_INVESTMENT,NET_BANKING_USAGE,MOBILE_APP_USAGE,COMPLAINTS_RAISED,RESPONSE_TO_OFFERS,CHURN_FLAG,AVG_MONTHLY_INCOME,AVG_MONTHLY_EXPENSE,AVG_RETAIL_SPEND,AVG_TRAVEL_SPEND,AVG_BILLS_SPEND,DELINQUENCY_COUNT_12M,TOTAL_OVERDUE_DAYS_12M,OVER_BUDGET_RATIO,DEFAULT_FLAG,CREDITSCORE_BAND
CUST0113,59,Male,3-6 LPA,Salaried,Pune,530,1-2 Loans,37.0,1,1,Personal Loan,754288,0,1912926,11,18,0,Ignored,0,30684.8025,24761.32666667,8902.87666667,2902.08666667,12902.83166667,0,0,0.0,1,<580
CUST0114,61,Male,15-25 LPA,Self-Employed,Kolkata,621,1-2 Loans,13.29,1,0,,0,1,1070735,10,33,0,Clicked,0,226321.93,163932.37583333,57105.855,25793.32333333,81033.20083333,3,50,0.0,0,580-650
CUST0115,48,Male,6-10 LPA,Salaried,Chennai,711,No Loans,52.13,1,0,,0,1,0,9,16,1,Ignored,0,71748.18916667,49631.18833333,20201.48916667,7577.76333333,21851.9375,1,15,0.0,0,700-750
CUST0116,27,Female,15-25 LPA,Salaried,Mumbai,756,No Loans,43.23,1,1,,0,1,0,7,16,0,Ignored,0,132861.64583333,92704.615,33870.87833333,17891.27583333,40942.46333333,2,20,0.0,0,750+
CUST0117,29,Female,<3 LPA,Retired,Pune,730,3-5 Loans,45.74,1,1,,0,0,0,17,23,2,Accepted,0,13094.29666667,9312.4675,2825.90416667,1340.67416667,5109.69333333,2,50,0.0,0,700-750
CUST0118,28,Male,25+ LPA,Salaried,Delhi,658,3-5 Loans,11.92,1,1,,0,0,0,12,22,0,Ignored,0,326682.105,204498.35583333,75972.05,30728.6225,97797.6825,1,10,0.0,0,650-700
CUST0119,32,Male,6-10 LPA,Salaried,Bengaluru,564,1-2 Loans,57.75,1,1,Personal Loan,372645,1,836603,7,21,1,Ignored,0,61035.5075,50406.22666667,17612.6925,5771.5675,27021.96666667,1,5,0.0,1,<580
CUST0120,54,Male,<3 LPA,Salaried,Delhi,732,1-2 Loans,6.41,1,0,Personal Loan,528854,0,0,8,16,1,Ignored,0,23768.92583333,15381.94333333,5573.88666667,3045.45166667,6762.60666667,1,10,0.0,0,700-750
CUST0121,53,Female,<3 LPA,Student,Ahmedabad,662,1-2 Loans,11.77,1,1,,0,1,721977,6,20,2,Ignored,0,10616.48416667,7437.44583333,2544.26583333,1104.6225,3788.55833333,0,0,0.0,0,650-700
CUST0122,68,Female,10-15 LPA,Salaried,Kolkata,684,3-5 Loans,8.08,1,1,,0,0,0,11,22,0,Clicked,1,124811.9975,85733.51083333,28338.735,10820.60083333,46574.17333333,0,0,0.0,0,650-700
CUST0123,43,Male,10-15 LPA,Salaried,Kolkata,669,3-5 Loans,40.97,1,1,Personal Loan,208352,1,1636733,7,17,0,Ignored,0,108745.92666667,73747.995,24510.67,11650.99666667,37586.32916667,0,0,0.0,1,650-700
CUST0124,44,Female,15-25 LPA,Salaried,Delhi,598,1-2 Loans,20.22,1,1,,0,1,0,14,15,0,Clicked,0,141198.09666667,103302.92083333,36882.4275,17261.54,49102.73583333,3,65,0.0,0,580-650
CUST0125,57,Female,<3 LPA,Salaried,Mumbai,701,No Loans,25.91,1,0,Personal Loan,132383,1,0,9,17,0,Ignored,0,15344.70916667,10527.58,3827.78166667,1423.00416667,5276.7925,1,5,0.0,0,700-750
CUST0126,55,Male,<3 LPA,Unemployed,Delhi,693,No Loans,24.64,1,1,Auto Loan,1211513,0,0,8,23,1,Ignored,0,9545.32083333,6446.57583333,2000.25333333,1071.92166667,3374.40083333,0,0,0.0,0,650-700
CUST0127,64,Female,6-10 LPA,Self-Employed,Hyderabad,654,No Loans,13.2,1,0,Home Loan,9821197,1,0,10,22,1,Ignored,0,72850.20583333,50689.4025,18305.57,8232.21166667,24151.62,0,0,0.0,0,650-700
CUST0128,60,Female,3-6 LPA,Salaried,Ahmedabad,708,1-2 Loans,16.06,1,1,Home Loan,2540866,1,0,15,18,0,Ignored,0,43974.8,29500.74583333,10559.38916667,6121.16583333,12820.19,0,0,0.0,1,700-750
CUST0129,42,Male,6-10 LPA,Self-Employed,Ahmedabad,597,3-5 Loans,35.25,1,1,,0,0,0,5,22,1,Ignored,0,82313.3025,62561.43666667,20843.63833333,10623.5525,31094.245,2,30,0.0,0,580-650
CUST0130,47,Male,25+ LPA,Salaried,Delhi,663,3-5 Loans,35.46,1,1,Home Loan,4231001,0,0,9,19,0,Ignored,0,243539.15666667,173544.60333333,61162.06916667,22017.04,90365.49333333,1,20,0.0,0,650-700
CUST0131,55,Male,25+ LPA,Retired,Bengaluru,681,1-2 Loans,6.22,1,0,Personal Loan,564330,0,0,8,25,1,Accepted,0,182729.2375,124132.405,38695.35,20504.91583333,64932.14,1,5,0.0,0,650-700
CUST0132,21,Male,25+ LPA,Retired,Bengaluru,575,3-5 Loans,77.69,1,1,Personal Loan,266284,1,0,2,16,1,Ignored,0,145017.25666667,121498.97583333,38146.455,19204.89333333,64147.62583333,1,45,0.083333,1,<580
CUST0133,55,Female,10-15 LPA,Salaried,Ahmedabad,676,6+ Loans,66.57,1,1,Personal Loan,469023,1,1612551,12,17,0,Ignored,0,120774.95416667,85948.45333333,30699.69666667,16589.58833333,38659.17,2,20,0.0,1,650-700
CUST0134,57,Female,3-6 LPA,Student,Chennai,724,1-2 Loans,11.18,1,0,,0,0,0,5,17,3,Ignored,0,23895.62416667,15739.0575,5221.53666667,2217.385,8300.13583333,0,0,0.0,0,700-750
CUST0135,67,Male,6-10 LPA,Self-Employed,Bengaluru,661,1-2 Loans,23.51,1,0,Auto Loan,1361510,0,0,12,18,0,Ignored,0,61166.0225,42916.68833333,15651.72083333,6901.36916667,20363.59916667,1,15,0.0,0,650-700
CUST0136,34,Male,6-10 LPA,Salaried,Delhi,677,6+ Loans,5.74,1,0,,0,0,0,10,21,0,Accepted,0,52015.475,33292.98083333,10072.4675,4461.43083333,18759.08416667,0,0,0.0,0,650-700
CUST0137,23,Male,15-25 LPA,Salaried,Bengaluru,713,1-2 Loans,4.7,1,0,,0,1,338159,13,22,3,Ignored,0,142561.56083333,98049.7075,27457.1475,12110.27083333,58482.29083333,0,0,0.0,0,700-750
CUST0138,21,Male,<3 LPA,Salaried,Ahmedabad,656,6+ Loans,51.93,1,1,Home Loan,5210890,1,0,10,19,0,Ignored,1,17348.12833333,13310.7625,4694.52916667,1622.55583333,6993.67833333,2,20,0.0,0,650-700
CUST0139,25,Female,6-10 LPA,Self-Employed,Mumbai,662,6+ Loans,19.15,1,0,,0,1,0,12,22,1,Ignored,0,67625.22333333,46523.9625,16765.56416667,7979.00416667,21779.39333333,0,0,0.0,0,650-700
CUST0140,46,Male,<3 LPA,Retired,Pune,609,3-5 Loans,48.6,1,1,Home Loan,7001540,1,0,7,17,1,Ignored,0,13063.65416667,10046.21666667,3412.09833333,1528.05583333,5106.06166667,2,10,0.0,0,580-650
CUST0141,34,Male,6-10 LPA,Self-Employed,Bengaluru,679,3-5 Loans,24.21,1,1,,0,0,0,5,21,0,Ignored,0,91803.99333333,63110.9,22406.61666667,10065.425,30638.86,1,5,0.0,0,650-700
CUST0142,59,Male,15-25 LPA,Student,Hyderabad,659,3-5 Loans,11.51,1,0,Auto Loan,1540933,0,0,9,24,0,Accepted,0,99221.27666667,69717.46,23999.72583333,8617.14166667,37100.59166667,1,5,0.0,1,650-700
CUST0143,47,Female,10-15 LPA,Self-Employed,Mumbai,709,3-5 Loans,14.91,1,0,Auto Loan,1835531,1,0,6,27,0,Clicked,0,104223.2525,71087.41333333,27567.94083333,13219.08,30300.3925,1,10,0.0,1,700-750
CUST0144,29,Male,3-6 LPA,Unemployed,Chennai,713,1-2 Loans,21.25,1,0,Personal Loan,753252,0,0,7,18,0,Ignored,0,12754.99166667,8806.015,2801.07833333,1542.36,4462.5775,1,30,0.0,0,700-750
CUST0145,35,Female,25+ LPA,Self-Employed,Hyderabad,727,No Loans,33.65,1,1,,0,1,680169,10,19,0,Ignored,0,374695.83666667,257465.74916667,94381.91833333,34438.09,128645.73916667,0,0,0.0,0,700-750
CUST0146,35,Male,10-15 LPA,Salaried,Delhi,649,1-2 Loans,21.16,1,1,Personal Loan,364556,0,0,7,15,0,Ignored,0,92937.93916667,63926.99166667,23227.42083333,9267.44166667,31432.1275,0,0,0.0,0,580-650
CUST0147,46,Female,<3 LPA,Self-Employed,Pune,549,3-5 Loans,32.03,1,1,,0,0,0,7,17,0,Ignored,0,22906.66,17860.71083333,6362.31916667,2339.34916667,9159.04083333,1,30,0.0,0,<580
CUST0148,62,Female,3-6 LPA,Unemployed,Delhi,724,No Loans,17.44,1,1,Personal Loan,514943,1,0,6,17,0,Clicked,0,12118.91083333,8247.88,2863.79583333,1226.6725,4157.41083333,0,0,0.0,0,700-750
CUST0149,33,Male,3-6 LPA,Salaried,Pune,705,No Loans,19.07,1,0,,0,0,0,10,19,0,Ignored,0,29974.9675,20383.38,7314.91166667,2650.0275,10418.4425,4,60,0.0,0,700-750
CUST0150,52,Male,<3 LPA,Unemployed,Pune,641,No Loans,7.77,1,1,Personal Loan,95131,0,0,8,23,0,Ignored,0,8061.74166667,5699.58666667,1959.4325,843.23583333,2896.92,1,30,0.0,0,580-650
CUST0151,59,Female,25+ LPA,Salaried,Delhi,713,3-5 Loans,13.5,1,1,Personal Loan,304349,1,0,11,24,0,Ignored,0,247333.2525,160948.94166667,52604.73916667,27185.915,81158.28916667,0,0,0.0,1,700-750
CUST0152,69,Female,6-10 LPA,Salaried,Hyderabad,593,6+ Loans,52.68,1,0,,0,0,341299,11,19,0,Ignored,0,65586.745,51915.92833333,16734.56666667,7129.1025,28052.25916667,4,65,0.0,0,580-650
CUST0153,52,Male,15-25 LPA,Unemployed,Hyderabad,741,6+ Loans,22.88,1,0,Personal Loan,427274,0,0,9,18,0,Ignored,0,48066.45333333,33637.93416667,13169.6375,4717.51916667,15750.78166667,0,0,0.0,0,700-750
CUST0154,24,Female,3-6 LPA,Salaried,Pune,659,1-2 Loans,22.55,1,1,,0,1,0,4,17,1,Ignored,0,47329.4125,33934.67833333,13612.4325,6524.29083333,13797.95416667,2,65,0.0,0,650-700
CUST0155,50,Female,<3 LPA,Salaried,Hyderabad,630,3-5 Loans,49.62,1,1,,0,0,0,9,24,0,Clicked,0,22381.11083333,17639.54166667,5220.84666667,2434.25166667,9984.44166667,2,20,0.0,0,580-650
CUST0156,57,Female,6-10 LPA,Salaried,Pune,642,3-5 Loans,57.98,1,1,Personal Loan,364960,0,0,7,17,2,Accepted,0,66336.94,51554.18833333,15554.54166667,10290.91833333,25708.73,3,105,0.0,0,580-650
CUST0157,43,Male,<3 LPA,Student,Ahmedabad,666,1-2 Loans,4.54,1,1,Personal Loan,371256,0,1474849,7,16,0,Clicked,0,10076.41583333,6524.5725,2210.07333333,858.5325,3455.96416667,1,30,0.0,0,650-700
CUST0158,59,Female,6-10 LPA,Salaried,Pune,679,1-2 Loans,20.11,1,1,,0,1,652708,7,12,2,Clicked,0,63834.01,44951.11583333,14571.8125,7392.37583333,22986.92833333,0,0,0.0,0,650-700
CUST0159,65,Male,25+ LPA,Student,Ahmedabad,682,No Loans,22.35,1,0,Personal Loan,958379,0,0,7,13,2,Accepted,0,141457.12,101179.71166667,37471.97083333,15355.9975,48351.74416667,1,15,0.0,0,650-700
CUST0160,35,Female,6-10 LPA,Salaried,Mumbai,654,6+ Loans,26.22,1,1,Personal Loan,432041,1,0,11,11,2,Accepted,0,65471.4075,43621.695,15773.66583333,6735.475,21112.555,2,40,0.0,1,650-700
CUST0161,63,Male,6-10 LPA,Retired,Kolkata,692,1-2 Loans,14.3,1,1,Home Loan,5413965,0,0,10,26,0,Clicked,1,48864.22333333,35019.56083333,11113.07916667,3846.13416667,20060.3475,1,20,0.0,0,650-700
CUST0162,49,Male,3-6 LPA,Retired,Mumbai,680,1-2 Loans,3.56,1,0,,0,1,1062318,8,14,1,Ignored,0,24724.7175,16278.11666667,6626.89583333,2473.90666667,7177.31166667,0,0,0.0,0,650-700
CUST0163,56,Male,<3 LPA,Salaried,Delhi,641,3-5 Loans,27.07,1,1,,0,1,0,10,17,0,Ignored,0,22197.91583333,16002.62,4984.59916667,2179.26,8838.76333333,0,0,0.0,0,580-650
CUST0164,33,Female,<3 LPA,Salaried,Kolkata,632,1-2 Loans,28.98,1,0,Home Loan,5270711,1,1031528,9,22,0,Ignored,0,23687.92166667,16579.795,6629.48416667,2368.8475,7581.4625,1,5,0.0,0,580-650
CUST0165,52,Male,6-10 LPA,Salaried,Bengaluru,716,1-2 Loans,18.76,1,1,Auto Loan,1074885,1,0,6,25,1,Clicked,0,71370.94416667,48482.63333333,18026.94333333,9211.90166667,21243.78833333,1,10,0.0,0,700-750
CUST0166,27,Male,<3 LPA,Self-Employed,Delhi,711,1-2 Loans,13.22,1,1,Personal Loan,767828,0,0,10,20,0,Accepted,0,16961.01333333,11473.47,3864.84833333,2100.65416667,5507.96416667,0,0,0.0,0,700-750
CUST0167,42,Male,3-6 LPA,Salaried,Chennai,683,No Loans,41.98,1,1,Home Loan,4566360,1,399883,9,19,1,Ignored,0,36703.96,26819.68833333,10381.96333333,5745.6325,10692.09,0,0,0.0,0,650-700
CUST0168,48,Female,6-10 LPA,Salaried,Mumbai,735,3-5 Loans,29.5,1,1,Personal Loan,493973,1,1179242,5,18,0,Accepted,1,54476.95416667,36152.4525,12389.85916667,4990.49583333,18772.09583333,0,0,0.0,0,700-750
CUST0169,22,Other,3-6 LPA,Salaried,Hyderabad,562,1-2 Loans,20.94,1,1,Personal Loan,485351,0,0,13,21,0,Ignored,0,42510.52583333,34438.45,11537.28083333,5775.78333333,17125.3875,2,50,0.0,0,<580
CUST0170,62,Male,3-6 LPA,Salaried,Mumbai,646,1-2 Loans,18.02,1,0,Personal Loan,598678,1,0,11,11,0,Accepted,0,45884.49833333,32001.87083333,11113.775,5193.03666667,15668.1875,1,15,0.0,1,580-650
CUST0171,65,Female,3-6 LPA,Salaried,Hyderabad,610,1-2 Loans,4.36,1,0,Personal Loan,950387,1,1667065,7,12,0,Clicked,0,31460.26,22041.18166667,6894.98833333,2855.98416667,12266.59583333,2,25,0.0,0,580-650
CUST0172,26,Female,25+ LPA,Self-Employed,Kolkata,815,1-2 Loans,39.11,1,1,,0,1,892393,10,27,0,Ignored,0,331710.0125,210044.9,70346.34583333,41340.80416667,98357.75083333,2,20,0.0,0,750+
CUST0173,48,Female,10-15 LPA,Retired,Chennai,722,1-2 Loans,12.09,1,0,,0,0,0,9,19,1,Accepted,0,70240.0725,46012.81666667,17604.23916667,5718.40166667,22690.17416667,1,20,0.0,0,700-750
CUST0174,48,Male,6-10 LPA,Salaried,Kolkata,675,3-5 Loans,20.56,1,1,,0,0,0,13,20,0,Ignored,0,58864.94,38986.83166667,13967.0925,5589.365,19430.37583333,0,0,0.0,0,650-700
CUST0175,64,Male,<3 LPA,Self-Employed,Chennai,727,3-5 Loans,21.26,1,1,Home Loan,3571271,1,384136,9,22,0,Ignored,0,20377.46833333,13501.89,4739.615,2502.58833333,6259.68583333,0,0,0.0,0,700-750
CUST0176,64,Male,25+ LPA,Salaried,Mumbai,746,3-5 Loans,22.68,1,1,,0,1,0,8,18,0,Ignored,0,224539.375,151945.6275,46865.27083333,21992.1375,83088.2175,0,0,0.0,1,700-750
CUST0177,40,Male,10-15 LPA,Unemployed,Hyderabad,746,3-5 Loans,17.75,1,0,Personal Loan,363859,0,0,14,18,0,Clicked,0,37705.84,24813.82,8796.01833333,4376.44916667,11641.35333333,1,30,0.0,1,700-750
CUST0178,50,Male,3-6 LPA,Student,Kolkata,735,No Loans,35.01,1,1,Personal Loan,345257,0,0,11,26,0,Ignored,0,20067.2475,14067.04916667,4450.485,2070.53333333,7546.0325,1,10,0.0,0,700-750
CUST0179,31,Female,15-25 LPA,Student,Chennai,664,1-2 Loans,34.97,1,1,Auto Loan,730018,0,0,9,14,0,Ignored,0,99158.7175,71535.28166667,24394.97166667,13819.145,33321.16333333,2,25,0.0,0,650-700
CUST0180,48,Male,3-6 LPA,Retired,Pune,649,6+ Loans,5.75,1,0,,0,1,1445775,7,22,0,Clicked,0,28343.85666667,18833.86083333,6161.46583333,1976.35333333,10696.04083333,1,30,0.0,1,580-650
CUST0181,45,Male,6-10 LPA,Salaried,Delhi,622,1-2 Loans,5.72,1,0,,0,0,0,4,27,1,Accepted,0,62362.31,41004.01083333,13873.60666667,6133.33916667,20997.06583333,2,15,0.0,0,580-650
CUST0182,59,Female,6-10 LPA,Unemployed,Delhi,710,No Loans,26.41,1,1,Auto Loan,1940414,0,174544,13,23,0,Ignored,0,21042.33916667,14636.34916667,4503.50333333,2477.27,7655.57666667,1,15,0.0,0,700-750
CUST0183,53,Male,3-6 LPA,Self-Employed,Kolkata,670,1-2 Loans,13.23,1,1,Personal Loan,569450,0,0,10,24,0,Ignored,1,34469.39,23278.65166667,8189.66916667,3674.45583333,11414.52416667,2,10,0.0,0,650-700
CUST0184,21,Female,25+ LPA,Salaried,Hyderabad,654,No Loans,12.15,1,1,,0,1,0,8,23,0,Ignored,0,291454.65416667,213221.7275,75184.96333333,36173.82916667,101862.9375,0,0,0.0,0,650-700
CUST0185,47,Female,10-15 LPA,Retired,Pune,651,No Loans,52.2,1,1,Personal Loan,429442,0,0,14,15,0,Accepted,0,75921.44166667,54123.13916667,21434.75583333,7174.64,25513.74333333,1,60,0.0,0,650-700
CUST0186,33,Male,6-10 LPA,Salaried,Kolkata,767,6+ Loans,28.14,1,1,,0,0,0,6,28,1,Accepted,1,57047.32166667,39592.36833333,14289.01916667,5900.3675,19402.98083333,0,0,0.0,0,750+
CUST0187,61,Female,3-6 LPA,Self-Employed,Mumbai,737,1-2 Loans,38.56,1,1,Home Loan,7208795,0,170907,9,16,0,Ignored,0,47450.1475,33478.485,10942.28333333,5069.38916667,17466.81333333,1,5,0.0,0,700-750
CUST0188,23,Female,<3 LPA,Salaried,Chennai,789,1-2 Loans,45.42,1,1,,0,0,993451,13,20,0,Accepted,0,16620.57583333,12007.13333333,3855.2575,1477.295,6674.58,2,25,0.0,0,750+
CUST0189,59,Female,3-6 LPA,Salaried,Ahmedabad,711,6+ Loans,38.26,1,1,,0,0,630261,11,13,0,Ignored,1,46111.93916667,31824.67416667,13057.3625,4581.155,14186.155,1,5,0.0,0,700-750
CUST0190,26,Female,10-15 LPA,Self-Employed,Mumbai,683,6+ Loans,35.33,1,1,,0,0,0,8,24,0,Accepted,0,114705.415,81991.3675,28552.73666667,12513.55916667,40925.0725,0,0,0.0,1,650-700
CUST0191,28,Female,3-6 LPA,Self-Employed,Delhi,678,1-2 Loans,9.46,1,0,,0,1,0,13,16,0,Ignored,0,41810.395,28568.72583333,10510.5725,4986.86916667,13071.285,0,0,0.0,0,650-700
CUST0192,47,Female,6-10 LPA,Salaried,Chennai,618,1-2 Loans,12.24,1,1,Home Loan,4559349,1,262246,11,18,1,Ignored,0,72784.81416667,53539.0925,17559.83,8533.845,27445.41416667,4,80,0.0,0,580-650
CUST0193,29,Male,10-15 LPA,Salaried,Kolkata,604,3-5 Loans,18.41,1,1,Home Loan,2373822,0,909949,6,11,2,Ignored,0,94530.06083333,73639.16916667,23930.88333333,9340.61166667,40367.67416667,0,0,0.0,1,580-650
CUST0194,57,Male,<3 LPA,Unemployed,Mumbai,710,3-5 Loans,4.22,1,1,Personal Loan,163706,0,1229364,11,21,1,Ignored,1,8058.52333333,5658.75333333,2365.44083333,842.41833333,2450.8925,2,105,0.0,0,700-750
CUST0195,53,Male,10-15 LPA,Salaried,Bengaluru,623,3-5 Loans,19.73,1,1,Personal Loan,682526,0,0,7,12,0,Clicked,0,114301.34583333,85509.00583333,29699.02083333,11605.64083333,44204.34416667,2,65,0.0,0,580-650
CUST0196,62,Female,<3 LPA,Salaried,Ahmedabad,692,3-5 Loans,32.31,1,1,,0,1,416708,4,23,0,Accepted,0,18297.8025,13533.54333333,5121.32333333,2229.02,6183.20083333,0,0,0.0,1,650-700
CUST0197,64,Male,25+ LPA,Student,Hyderabad,746,3-5 Loans,21.07,1,1,,0,0,0,11,22,0,Ignored,1,177565.4675,123038.74083333,41663.47916667,18953.03166667,62422.23333333,1,15,0.0,0,700-750
CUST0198,44,Female,6-10 LPA,Unemployed,Pune,640,1-2 Loans,57.02,1,1,,0,1,0,7,14,0,Ignored,0,22991.40166667,17789.28,5470.78916667,3055.17666667,9263.31583333,2,75,0.0,0,580-650
CUST0199,35,Female,3-6 LPA,Salaried,Pune,800,3-5 Loans,28.07,1,1,Personal Loan,633005,1,0,8,16,0,Ignored,0,48551.95083333,33425.31,9915.915,5787.32166667,17722.07416667,0,0,0.0,0,750+
CUST0200,52,Female,3-6 LPA,Self-Employed,Hyderabad,620,1-2 Loans,7.51,1,0,Auto Loan,1569054,1,724573,10,23,0,Ignored,0,44229.53916667,32853.17916667,12990.84666667,3942.51833333,15919.81333333,2,15,0.0,1,580-650
CUST0201,52,Other,6-10 LPA,Unemployed,Bengaluru,739,3-5 Loans,80.94,1,1,,0,0,352459,5,17,0,Accepted,0,24586.82583333,18448.3425,7286.7125,3006.86583333,8154.76583333,2,30,0.0,0,700-750
CUST0202,44,Female,10-15 LPA,Student,Delhi,705,1-2 Loans,3.44,1,1,,0,0,1204110,19,18,0,Ignored,0,57426.77833333,36000.75083333,12772.76166667,4950.3375,18277.65166667,2,30,0.0,0,700-750
CUST0203,61,Female,10-15 LPA,Salaried,Chennai,751,No Loans,6.42,1,0,,0,1,0,10,18,0,Ignored,1,112778.6775,72434.78166667,25739.55583333,11593.93833333,35101.28666667,0,0,0.0,0,750+
CUST0204,69,Male,6-10 LPA,Salaried,Hyderabad,613,1-2 Loans,34.2,1,1,Home Loan,9218839,0,0,6,20,0,Clicked,0,76227.04666667,54647.59416667,19492.58,7453.42416667,27701.5925,1,30,0.0,0,580-650
CUST0205,69,Female,<3 LPA,Salaried,Bengaluru,818,1-2 Loans,40.66,1,0,Home Loan,3832217,0,0,14,24,0,Ignored,0,18905.5375,13318.0475,5317.065,2341.49,5659.49083333,0,0,0.0,1,750+
CUST0206,32,Male,3-6 LPA,Salaried,Kolkata,669,1-2 Loans,11.37,1,1,,0,0,1017588,9,19,0,Clicked,0,45489.30416667,32166.88166667,12418.79916667,4106.7625,15641.31916667,1,10,0.0,0,650-700
CUST0207,59,Male,<3 LPA,Self-Employed,Ahmedabad,720,1-2 Loans,25.66,1,1,,0,0,0,11,13,0,Ignored,0,20667.045,13877.32,4811.20083333,1799.64333333,7266.47916667,3,65,0.0,0,700-750
CUST0208,22,Female,6-10 LPA,Salaried,Pune,766,1-2 Loans,49.0,1,1,,0,1,860872,13,21,0,Clicked,0,82520.87,60219.01916667,18954.44833333,7784.65833333,33479.91416667,2,50,0.0,0,750+
CUST0209,23,Female,15-25 LPA,Self-Employed,Ahmedabad,643,3-5 Loans,13.35,1,1,Home Loan,4889502,1,0,5,24,2,Accepted,1,185725.20666667,130848.51916667,41411.38166667,16300.04416667,73137.09166667,2,15,0.0,0,580-650
CUST0210,69,Male,6-10 LPA,Salaried,Bengaluru,729,No Loans,30.59,1,0,,0,1,1638598,13,25,0,Accepted,1,64530.58666667,43353.46416667,13654.14,6708.81416667,22953.97666667,3,55,0.0,0,700-750
CUST0211,57,Female,3-6 LPA,Salaried,Ahmedabad,633,3-5 Loans,16.92,1,0,Personal Loan,668868,0,0,13,21,1,Clicked,0,45406.93166667,32225.1225,11367.47416667,5481.77333333,15375.875,2,60,0.0,0,580-650
CUST0212,69,Female,6-10 LPA,Student,Delhi,763,3-5 Loans,13.3,1,0,,0,0,0,11,20,3,Clicked,0,27004.70166667,19062.955,5936.125,3455.48666667,9671.34,0,0,0.0,0,750+
CUST0213,37,Female,15-25 LPA,Salaried,Delhi,634,3-5 Loans,22.54,1,1,,0,1,0,10,11,0,Ignored,1,185435.81916667,134394.43166667,51568.76166667,26953.52916667,55872.14416667,0,0,0.0,0,580-650
CUST0214,69,Female,10-15 LPA,Salaried,Mumbai,682,1-2 Loans,40.76,1,1,,0,0,1301728,7,20,0,Ignored,0,117979.435,83946.7975,34077.40083333,10944.99333333,38924.405,2,45,0.0,0,650-700
CUST0215,22,Female,15-25 LPA,Unemployed,Hyderabad,698,6+ Loans,7.96,1,0,Personal Loan,854000,0,0,10,14,2,Ignored,1,49655.6175,31974.34916667,11593.9875,5532.90083333,14847.4625,1,5,0.0,0,650-700
CUST0216,22,Other,3-6 LPA,Salaried,Mumbai,727,1-2 Loans,30.25,1,1,,0,0,1841238,10,15,1,Clicked,0,46572.91,32392.255,9983.6175,5533.4125,16875.22666667,1,30,0.0,0,700-750
CUST0217,48,Female,3-6 LPA,Self-Employed,Ahmedabad,798,No Loans,41.29,1,1,,0,0,1231050,9,19,0,Clicked,0,38417.76916667,27622.46833333,10618.70083333,4434.915,12568.85416667,0,0,0.0,0,750+
CUST0218,43,Female,15-25 LPA,Self-Employed,Pune,652,1-2 Loans,27.2,1,1,Auto Loan,441095,0,232441,19,20,1,Ignored,0,197646.8075,144183.62416667,56559.55833333,18800.1925,68823.87166667,4,130,0.0,0,650-700
CUST0219,57,Other,10-15 LPA,Salaried,Bengaluru,748,No Loans,38.11,1,0,Personal Loan,507422,1,0,10,22,0,Clicked,0,92256.2325,60902.22,20610.04,8901.0125,31391.16916667,1,5,0.0,1,700-750
CUST0220,52,Female,3-6 LPA,Unemployed,Chennai,798,6+ Loans,25.69,1,1,,0,0,0,14,17,0,Ignored,0,14483.85083333,9817.42416667,3527.10333333,1243.96833333,5046.35333333,1,10,0.0,0,750+
CUST0221,53,Male,10-15 LPA,Salaried,Ahmedabad,689,No Loans,50.06,1,1,,0,0,767471,11,17,0,Accepted,0,97083.83583333,67131.38666667,25698.89916667,11312.9075,30119.57916667,0,0,0.0,0,650-700
CUST0222,21,Male,15-25 LPA,Salaried,Chennai,646,3-5 Loans,20.38,1,0,Personal Loan,331145,0,0,10,21,0,Ignored,0,148624.4225,105197.57416667,31987.66583333,15467.5625,57742.3475,3,80,0.0,0,580-650
CUST0223,39,Male,6-10 LPA,Salaried,Delhi,576,3-5 Loans,47.81,1,0,Personal Loan,526038,1,0,10,23,0,Clicked,0,69737.18333333,53937.65916667,22475.58916667,8890.9575,22571.1125,2,55,0.0,0,<580
CUST0224,22,Male,10-15 LPA,Salaried,Chennai,792,No Loans,37.7,1,1,,0,1,0,12,24,0,Accepted,0,98347.6925,68782.62333333,25585.8425,7340.25083333,35856.53,3,125,0.0,0,750+
CUST0225,64,Female,3-6 LPA,Student,Chennai,665,1-2 Loans,44.01,1,0,Auto Loan,977176,0,0,13,16,0,Ignored,0,17893.11833333,12780.88416667,4690.22333333,2439.89,5650.77166667,0,0,0.0,1,650-700
CUST0226,46,Female,6-10 LPA,Salaried,Pune,619,No Loans,3.47,1,1,,0,0,0,7,15,2,Accepted,0,71597.75,51626.54916667,19774.3675,9291.53583333,22560.64666667,3,40,0.0,0,580-650
CUST0227,52,Female,6-10 LPA,Salaried,Chennai,598,1-2 Loans,11.29,1,1,Auto Loan,1060419,0,0,8,24,0,Accepted,0,68876.6375,51802.49666667,17743.10916667,7630.51583333,26428.86916667,0,0,0.0,0,580-650
