Transaction_ID,Customer_ID,Month,Monthly_Income,Monthly_Expense,Card_Spend_Retail,Card_Spend_Travel,Card_Spend_Bills,Delinquency_Flag,Overdue_Days
TXN0000284,CUST0024,3/1/2025,31790.74,28430.06,6315.78,4399.01,17715.27,1,5
TXN0000285,CUST0024,4/1/2025,29668.98,22955.71,11126.44,6936.3,4892.97,0,0
TXN0000286,CUST0024,5/1/2025,33068.72,23323.07,9829.05,3412.26,10081.76,1,20
TXN0000287,CUST0024,6/1/2025,31876.22,25037.78,8143.37,2975.81,13918.6,0,0
TXN0000288,CUST0024,7/1/2025,28108.61,20602.94,6153.37,3222.16,11227.41,0,0
TXN0000289,CUST0025,8/1/2024,19766.16,14318.37,5272.48,1556.08,7489.81,0,0
TXN0000290,CUST0025,9/1/2024,24436.46,16453.33,5759.15,3406.6,7287.58,0,0
TXN0000291,CUST0025,10/1/2024,19754.2,14435.42,8112.42,1372.84,4950.17,0,0
TXN0000292,CUST0025,11/1/2024,21991.12,13817.93,3492.43,898.27,9427.23,0,0
TXN0000293,CUST0025,12/1/2024,22668.08,17903.33,7418.91,1597.66,8886.77,0,0
TXN0000294,CUST0025,1/1/2025,23986.81,13735.77,4275.32,3317.39,6143.05,0,0
TXN0000295,CUST0025,2/1/2025,24874.76,14630.63,3958.43,914.26,9757.93,0,0
TXN0000296,CUST0025,3/1/2025,22464.53,18966.97,6963.01,2173.67,9830.3,0,0
TXN0000297,CUST0025,4/1/2025,26514.72,22706.96,8324.5,3491.97,10890.5,0,0
TXN0000298,CUST0025,5/1/2025,22954.33,16194.27,4075.52,1453.11,10665.64,0,0
TXN0000299,CUST0025,6/1/2025,25322.88,17143.99,4724.84,3535.19,8883.96,0,0
TXN0000300,CUST0025,7/1/2025,25680.19,18041.41,6171.37,3674.66,8195.37,0,0
TXN0000301,CUST0026,8/1/2024,110238.07,81843.92,16092.69,15227.33,50523.9,0,0
TXN0000302,CUST0026,9/1/2024,117494.11,89457.34,19845.42,12606.3,57005.62,0,0
TXN0000303,CUST0026,10/1/2024,122915.65,84703.43,36370.61,10056.29,38276.53,0,0
TXN0000304,CUST0026,11/1/2024,121603.33,71304.75,33594.35,11309.9,26400.51,0,0
TXN0000305,CUST0026,12/1/2024,97953.16,53212.05,29994.17,10766.36,12451.52,0,0
TXN0000306,CUST0026,1/1/2025,108390.19,68193.28,28749.15,14852.63,24591.49,0,0
TXN0000307,CUST0026,2/1/2025,127336.4,99073.26,19579.42,13136.05,66357.79,0,0
TXN0000308,CUST0026,3/1/2025,111625.74,74453.88,35176.84,17743.42,21533.61,0,0
TXN0000309,CUST0026,4/1/2025,130765.34,89233.99,23528.43,10197.59,55507.96,0,0
TXN0000310,CUST0026,5/1/2025,120393.43,75747.18,25316.46,10156.53,40274.19,0,0
TXN0000311,CUST0026,6/1/2025,119123.12,71186.35,18311.8,10712.67,42161.88,0,0
TXN0000312,CUST0026,7/1/2025,128215.51,70364.47,27634.32,11226.29,31503.86,0,0
TXN0000313,CUST0027,8/1/2024,18687.92,14009.95,3622.64,2751.15,7636.16,0,0
TXN0000314,CUST0027,9/1/2024,18512.12,14648.83,7701.84,2601.96,4345.04,0,0
TXN0000315,CUST0027,10/1/2024,16587.07,16745.5,3261.94,2330.66,11152.9,0,0
TXN0000316,CUST0027,11/1/2024,16540.15,8566.32,856.63,740.67,6853.06,0,0
TXN0000317,CUST0027,12/1/2024,15777.9,11509.37,4129.52,1695.97,5683.88,0,0
TXN0000318,CUST0027,1/1/2025,17904.57,14955.22,5523.2,3958.5,5473.51,0,0
TXN0000319,CUST0027,2/1/2025,20012.86,13344.09,3071.96,516.57,9755.55,1,15
TXN0000320,CUST0027,3/1/2025,18699.73,16877.77,5129.01,2784.83,8963.93,0,0
TXN0000321,CUST0027,4/1/2025,18082.97,13130.09,5862.83,2955.84,4311.42,0,0
TXN0000322,CUST0027,5/1/2025,18541.79,13318.04,2924.2,2185.86,8207.98,0,0
TXN0000323,CUST0027,6/1/2025,15986,12145.24,5471.74,636.33,6037.18,0,0
TXN0000324,CUST0027,7/1/2025,16675.37,11059.51,6134.71,770.9,4153.89,0,0
TXN0000325,CUST0028,8/1/2024,38246.61,31054.08,7950.62,2326.68,20776.77,0,0
TXN0000326,CUST0028,9/1/2024,37695.56,22359.9,9019.17,3271.75,10068.98,0,0
TXN0000327,CUST0028,10/1/2024,33959.09,19854.52,4203.12,4727.93,10923.47,0,0
TXN0000328,CUST0028,11/1/2024,35857.05,30351.05,7937.04,1849.49,20564.52,0,0
TXN0000329,CUST0028,12/1/2024,38650.62,20511.62,6198.12,2979.63,11333.87,0,0
TXN0000330,CUST0028,1/1/2025,34854.51,28589.11,2858.91,3642.5,22087.69,0,0
TXN0000331,CUST0028,2/1/2025,32219.28,28201.99,9761.21,564.04,17876.75,0,0
TXN0000332,CUST0028,3/1/2025,37694.55,26645.78,10175.18,1824.6,14646,0,0
TXN0000333,CUST0028,4/1/2025,36029.69,28078.97,14483.87,4340.37,9254.73,0,0
TXN0000334,CUST0028,5/1/2025,32576.69,22579.77,8200.75,3326.31,11052.7,0,0
TXN0000335,CUST0028,6/1/2025,38525.85,29398.82,9284.66,6535.23,13578.93,0,0
TXN0000336,CUST0028,7/1/2025,35740.76,30091.77,14242.95,7028.23,8820.58,0,0
TXN0000337,CUST0029,8/1/2024,367873.89,233160.59,98136.09,18456.44,116568.06,0,0
TXN0000338,CUST0029,9/1/2024,325821.96,202130.25,63296.98,51149.1,87684.17,1,90
TXN0000339,CUST0029,10/1/2024,337749.77,229750.03,81794.27,22186.04,125769.72,0,0
TXN0000340,CUST0029,11/1/2024,277940.5,168342.7,70921.84,3366.85,94054.01,0,0
TXN0000341,CUST0029,12/1/2024,327054.35,221598.99,61977.95,9312.15,150308.89,0,0
TXN0000342,CUST0029,1/1/2025,351403.09,216662.87,67066.91,38864.39,110731.58,0,0
TXN0000343,CUST0029,2/1/2025,337083.85,186739.95,50971.87,18635.74,117132.34,0,0
TXN0000344,CUST0029,3/1/2025,294506.75,195113.92,87185.51,32309.28,75619.13,0,0
TXN0000345,CUST0029,4/1/2025,306419.13,205466.77,95097.04,49812.76,60556.96,0,0
TXN0000346,CUST0029,5/1/2025,327386.39,238196.64,91431.79,66881.11,79883.74,0,0
TXN0000347,CUST0029,6/1/2025,358405.44,206276.36,96435.26,61603.64,48237.46,0,0
TXN0000348,CUST0029,7/1/2025,375666.28,284090.89,79398.48,17300.84,187391.57,0,0
TXN0000349,CUST0030,8/1/2024,202765.39,123417.84,41111.74,15006.56,67299.54,0,0
TXN0000350,CUST0030,9/1/2024,195026.53,126280.11,50831.65,2525.6,72922.86,0,0
TXN0000351,CUST0030,10/1/2024,206206.8,168904.44,17614.92,24550.18,126739.34,0,0
TXN0000352,CUST0030,11/1/2024,200691.73,135113.76,59025.72,39385.18,36702.86,0,0
TXN0000353,CUST0030,12/1/2024,203833.68,153207.45,48510.47,14791.18,89905.8,1,10
TXN0000354,CUST0030,1/1/2025,165215.84,128202.21,51768.03,30205.64,46228.54,0,0
TXN0000355,CUST0030,2/1/2025,216175.62,185494.63,69803.43,15895.9,99795.3,0,0
TXN0000356,CUST0030,3/1/2025,186572.81,159204.41,63282.12,3184.09,92738.2,0,0
TXN0000357,CUST0030,4/1/2025,207415.8,164500,66208.55,9563.23,88728.23,1,10
TXN0000358,CUST0030,5/1/2025,191360.07,167699.14,64152.39,11652.63,91894.12,0,0
TXN0000359,CUST0030,6/1/2025,195544.63,140532.83,14053.28,22077.26,104402.29,0,0
TXN0000360,CUST0030,7/1/2025,200407.22,150705.31,63795.1,25708.02,61202.19,0,0
TXN0000361,CUST0031,8/1/2024,47538.18,32064.43,12249.12,4538.98,15276.33,0,0
TXN0000362,CUST0031,9/1/2024,41722.19,27217.57,10672,4240.31,12305.26,0,0
TXN0000363,CUST0031,10/1/2024,43336.61,27100.94,11920,6179.25,9001.69,0,0
TXN0000364,CUST0031,11/1/2024,51148.69,32216.85,16520.97,5099.37,10596.51,0,0
TXN0000365,CUST0031,12/1/2024,43550.35,26936.84,9296.05,6092.88,11547.9,0,0
TXN0000366,CUST0031,1/1/2025,43038.61,31925.58,14950.61,8892.19,8082.78,0,0
TXN0000367,CUST0031,2/1/2025,45287.2,31693.33,13736.04,6521.1,11436.19,0,0
TXN0000368,CUST0031,3/1/2025,45331.18,31927.86,6203.18,3797.69,21926.98,1,30
TXN0000369,CUST0031,4/1/2025,42944.8,30250.97,17850.3,6617.08,5783.58,0,0
TXN0000370,CUST0031,5/1/2025,40309.35,28481.11,9632.98,5213.72,13634.41,0,0
TXN0000371,CUST0031,6/1/2025,41644.35,27954.41,9318.91,3054.71,15580.78,0,0
TXN0000372,CUST0031,7/1/2025,32597.77,23225.1,12740.21,2355.15,8129.74,0,0
TXN0000373,CUST0032,8/1/2024,184032.69,120504.36,47450.13,26384.13,46670.09,0,0
TXN0000374,CUST0032,9/1/2024,213987.21,140360.85,49545.6,16605.25,74210.01,0,0
TXN0000375,CUST0032,10/1/2024,206332.67,142009.31,50315.61,29411.74,62281.96,0,0
TXN0000376,CUST0032,11/1/2024,181694.92,125148.44,54687.82,12060.27,58400.35,0,0
TXN0000377,CUST0032,12/1/2024,188744.68,113769.88,59042.6,11998.67,42728.61,0,0
TXN0000378,CUST0032,1/1/2025,207293.42,128234.38,43774.89,10693.35,73766.14,0,0
TXN0000379,CUST0032,2/1/2025,203517.85,151268.72,83957.16,17749.76,49561.81,0,0
TXN0000380,CUST0032,3/1/2025,190690.94,111012.55,44126.9,4638.93,62246.71,0,0
TXN0000381,CUST0032,4/1/2025,200885.48,126086.79,18732.69,31371.89,75982.2,1,5
TXN0000382,CUST0032,5/1/2025,178363.46,92250.02,23909.2,23042.85,45297.97,0,0
TXN0000383,CUST0032,6/1/2025,194878.71,141484.9,42443.47,2829.7,96211.74,0,0
TXN0000384,CUST0032,7/1/2025,196964,128675.02,42163.61,42608.86,43902.55,0,0
TXN0000385,CUST0033,8/1/2024,23708.48,12484.97,5459.52,3531.28,3494.17,1,90
TXN0000386,CUST0033,9/1/2024,25975.53,17565.07,5843.53,3125.44,8596.09,0,0
TXN0000387,CUST0033,10/1/2024,24197.12,18853.25,8744.95,2920.53,7187.77,0,0
TXN0000388,CUST0033,11/1/2024,22417.48,15265.12,5688.09,1846.13,7730.9,0,0
TXN0000389,CUST0033,12/1/2024,24185.07,17742.65,7992.16,1951.03,7799.46,0,0
TXN0000390,CUST0033,1/1/2025,23352.44,15777.83,6013.25,1488.33,8276.25,0,0
TXN0000391,CUST0033,2/1/2025,22510.94,14840.3,4011.23,395.14,10433.93,0,0
TXN0000392,CUST0033,3/1/2025,25479.33,18672.71,7440.98,4032.77,7198.96,0,0
TXN0000393,CUST0033,4/1/2025,25161.99,20095.46,4786.89,4465.66,10842.9,0,0
TXN0000394,CUST0033,5/1/2025,22721.98,16075.62,4661.07,1924.78,9489.78,0,0
TXN0000395,CUST0033,6/1/2025,24522.83,15770.37,3185.05,315.41,12269.91,0,0
TXN0000396,CUST0033,7/1/2025,21612.72,13830.17,8190.86,3247.32,2392,0,0
TXN0000397,CUST0034,8/1/2024,17708.87,13576.76,5620.29,3270.22,4686.26,0,0
TXN0000398,CUST0034,9/1/2024,18765.52,10478.89,4921.68,1765.23,3791.98,0,0
TXN0000399,CUST0034,10/1/2024,17251.99,13172.17,4486.57,2313.53,6372.06,0,0
TXN0000400,CUST0034,11/1/2024,13701.21,8391.19,3386.44,1822.5,3182.26,0,0
TXN0000401,CUST0034,12/1/2024,16599.07,8893.78,4915.21,622.87,3355.7,0,0
TXN0000402,CUST0034,1/1/2025,16600.95,12646.84,4248.22,2463.31,5935.31,0,0
TXN0000403,CUST0034,2/1/2025,18300.07,11441.6,2765.9,665.28,8010.42,0,0
TXN0000404,CUST0034,3/1/2025,17569.4,13641.21,3981.53,2429.4,7230.28,0,0
TXN0000405,CUST0034,4/1/2025,17312.85,10012.1,3295.44,1228.74,5487.92,0,0
TXN0000406,CUST0034,5/1/2025,15981.74,10027.71,2970.67,1742.98,5314.06,0,0
TXN0000407,CUST0034,6/1/2025,15342.11,11570.69,3780.82,2376.11,5413.76,0,0
TXN0000408,CUST0034,7/1/2025,16620.05,12619.61,6043.9,1555.65,5020.06,0,0
TXN0000409,CUST0035,8/1/2024,55094.68,36735.92,10590.42,3683.02,22462.48,0,0
TXN0000410,CUST0035,9/1/2024,48583.8,36409.27,21845.56,5439.06,9124.64,0,0
TXN0000411,CUST0035,10/1/2024,55033.92,35263.51,8142.53,7539.28,19581.7,0,0
TXN0000412,CUST0035,11/1/2024,48558.42,32891.13,7842.97,3859.53,21188.63,0,0
TXN0000413,CUST0035,12/1/2024,55496.58,38939.64,12136.17,2779.7,24023.77,0,0
TXN0000414,CUST0035,1/1/2025,53550.23,29398.42,12399.82,587.97,16410.63,0,0
TXN0000415,CUST0035,2/1/2025,56596.76,34166.97,9224.15,3053.73,21889.08,0,0
TXN0000416,CUST0035,3/1/2025,49873.93,34554.76,12230.52,11398,10926.24,0,0
TXN0000417,CUST0035,4/1/2025,55682.28,39421.62,13431.35,4897.87,21092.4,0,0
TXN0000418,CUST0035,5/1/2025,52593.61,36422.2,11174.51,728.44,24519.25,0,0
TXN0000419,CUST0035,6/1/2025,52720.15,25656.89,8292.54,2901.36,14463,0,0
TXN0000420,CUST0035,7/1/2025,53917.91,35845.69,13959.83,4582.92,17302.94,0,0
TXN0000421,CUST0036,8/1/2024,27805.42,22005.95,8337.98,2887.15,10780.82,1,20
TXN0000422,CUST0036,9/1/2024,24993.29,17962.61,3014.28,2424.08,12524.25,1,20
TXN0000423,CUST0036,10/1/2024,27938.73,18049.24,4333.9,3254.45,10460.89,0,0
TXN0000424,CUST0036,11/1/2024,27950.85,16760.61,4208.52,2883.1,9669,0,0
TXN0000425,CUST0036,12/1/2024,24361.38,13593.88,3019.21,896.12,9678.56,0,0
TXN0000426,CUST0036,1/1/2025,30462.32,23576.68,7283.45,3715.11,12578.12,0,0
TXN0000427,CUST0036,2/1/2025,27734.68,23680.22,9689.78,3491.63,10498.8,0,0
TXN0000428,CUST0036,3/1/2025,27578.49,19093.46,6589.16,1001.87,11502.43,0,0
TXN0000429,CUST0036,4/1/2025,23847.57,17865.16,4339.32,6129.52,7396.32,0,0
TXN0000430,CUST0036,5/1/2025,30312.71,20611.2,8228.06,2337.3,10045.84,0,0
TXN0000431,CUST0036,6/1/2025,25200.96,14224.18,5123.24,1952.28,7148.65,0,0
TXN0000432,CUST0036,7/1/2025,25054.83,18063.85,6713.4,3583.89,7766.55,0,0
TXN0000433,CUST0037,8/1/2024,50507.22,33664.79,17409.72,7968.69,8286.38,0,0
TXN0000434,CUST0037,9/1/2024,52203.9,40925.53,13764.28,7861.67,19299.57,0,0
TXN0000435,CUST0037,10/1/2024,55058.59,47866.92,11149.27,7474.59,29243.07,0,0
TXN0000436,CUST0037,11/1/2024,50127.66,39902.89,15661.85,11622.86,12618.17,0,0
TXN0000437,CUST0037,12/1/2024,54123.84,43944.84,8706.69,6154.22,29083.94,0,0
TXN0000438,CUST0037,1/1/2025,54873.05,49116.72,21312.08,7716.3,20088.34,0,0
TXN0000439,CUST0037,2/1/2025,53691.49,41398.24,10434.28,14913,16050.96,0,0
TXN0000440,CUST0037,3/1/2025,59335.23,55633.34,17375.03,2807.13,35451.18,0,0
TXN0000441,CUST0037,4/1/2025,50676.95,43491.26,14309.24,4266.66,24915.36,0,0
TXN0000442,CUST0037,5/1/2025,49908.07,41083.04,20328.74,3001.62,17752.68,0,0
TXN0000443,CUST0037,6/1/2025,53595.23,39793.68,15080.7,5085.41,19627.57,0,0
TXN0000444,CUST0037,7/1/2025,54588.42,43384.86,8596.76,8025.47,26762.64,0,0
TXN0000445,CUST0038,8/1/2024,80238.18,54937.2,11110.34,12600.74,31226.12,0,0
TXN0000446,CUST0038,9/1/2024,77219.38,52907.49,22463.85,2849.66,27593.98,0,0
TXN0000447,CUST0038,10/1/2024,82928.14,58132.26,31149.63,9301.34,17681.29,0,0
TXN0000448,CUST0038,11/1/2024,78864.88,56636.56,24152.33,2772.72,29711.5,0,0
TXN0000449,CUST0038,12/1/2024,82003.62,61267.34,23420.24,4063.94,33783.16,0,0
TXN0000450,CUST0038,1/1/2025,73256.01,51656.87,16361.37,3745.52,31549.98,0,0
TXN0000451,CUST0038,2/1/2025,85864.62,74665.43,26380.94,8877.37,39407.12,0,0
TXN0000452,CUST0038,3/1/2025,68992.57,44996.13,9879.93,3624.7,31491.5,0,0
TXN0000453,CUST0038,4/1/2025,74652.75,46533.5,21519.95,930.67,24082.88,0,0
TXN0000454,CUST0038,5/1/2025,78544.24,53116.99,19920.98,6563.74,26632.28,1,20
TXN0000455,CUST0038,6/1/2025,85062.82,47261.79,21522.8,5695.98,20043.01,0,0
TXN0000456,CUST0038,7/1/2025,76287.42,47503.4,16566.49,5606.23,25330.67,0,0
TXN0000457,CUST0039,8/1/2024,37103.81,22748.31,8225.08,5166.46,9356.77,0,0
TXN0000458,CUST0039,9/1/2024,35100.56,20831.89,3877.93,4411.86,12542.09,0,0
TXN0000459,CUST0039,10/1/2024,35673.36,23478.82,6887.93,4527.95,12062.94,1,10
TXN0000460,CUST0039,11/1/2024,32143.43,17193.1,6624.78,1210.14,9358.17,0,0
TXN0000461,CUST0039,12/1/2024,35596.97,25226.6,8291.2,5986.7,10948.71,0,0
TXN0000462,CUST0039,1/1/2025,33325.07,19219.91,8980.74,6037.58,4201.59,0,0
TXN0000463,CUST0039,2/1/2025,35530.44,21968.2,7958.27,4075.26,9934.68,1,10
TXN0000464,CUST0039,3/1/2025,30857.06,18953.07,5096.46,6492.66,7363.95,0,0
TXN0000465,CUST0039,4/1/2025,38172.92,27814.95,9228.91,5668.75,12917.29,0,0
TXN0000466,CUST0039,5/1/2025,35923.66,21190.25,10326.81,1877.05,8986.39,0,0
TXN0000467,CUST0039,6/1/2025,33208.13,28536.93,10579.42,570.74,17386.77,1,15
TXN0000468,CUST0039,7/1/2025,30403.39,18535.13,9810.91,2232.95,6491.27,0,0
TXN0000469,CUST0040,8/1/2024,53089.79,35717.46,15248.61,714.35,19754.5,0,0
TXN0000470,CUST0040,9/1/2024,53287.89,36018.02,13853.95,8669.8,13494.28,0,0
TXN0000471,CUST0040,10/1/2024,49844.64,36176.27,15039.9,6284.69,14851.69,0,0
TXN0000472,CUST0040,11/1/2024,51613.51,42711.52,13608.8,9772.67,19330.05,0,0
TXN0000473,CUST0040,12/1/2024,51357.49,37509.31,9783.34,10943.24,16782.72,0,0
TXN0000474,CUST0040,1/1/2025,40361.77,34742.62,12725.73,3777.72,18239.17,0,0
TXN0000475,CUST0040,2/1/2025,46131.01,42760.3,21275.67,15742.04,5742.6,0,0
TXN0000476,CUST0040,3/1/2025,44949.9,34599.56,12132.77,3615.36,18851.42,0,0
TXN0000477,CUST0040,4/1/2025,50146.53,33938.9,10771.3,4254.1,18913.51,0,0
TXN0000478,CUST0040,5/1/2025,51292.09,45843.56,14264.02,916.87,30662.66,0,0
TXN0000479,CUST0040,6/1/2025,51083.82,38439.22,13153.86,7118.65,18166.71,0,0
TXN0000480,CUST0040,7/1/2025,54103.31,37248.9,18439.9,5893.02,12915.97,0,0
TXN0000481,CUST0041,8/1/2024,60036.55,40700.79,16967.69,5534.94,18198.16,0,0
TXN0000482,CUST0041,9/1/2024,68984.02,58636.59,27225.39,7880.99,23530.21,1,5
TXN0000483,CUST0041,10/1/2024,66471.64,57348.18,13766.41,6642.52,36939.24,0,0
TXN0000484,CUST0041,11/1/2024,65919.51,57375.59,24195.61,18417.35,14762.62,0,0
TXN0000485,CUST0041,12/1/2024,61014.66,52717.25,17681.33,6691.9,28344.02,0,0
TXN0000486,CUST0041,1/1/2025,60667.07,49742.09,14668.28,10711.49,24362.32,0,0
TXN0000487,CUST0041,2/1/2025,70440.24,47045.23,9542.33,3972.04,33530.86,0,0
TXN0000488,CUST0041,3/1/2025,64982.72,44194.22,12593.19,3718.28,27882.75,0,0
TXN0000489,CUST0041,4/1/2025,61985.53,53366.83,19785.41,11355.19,22226.24,0,0
TXN0000490,CUST0041,5/1/2025,64704.49,44832.02,16376.64,14280.3,14175.08,0,0
TXN0000491,CUST0041,6/1/2025,56686.98,41054.76,13517.05,5631.34,21906.37,1,45
TXN0000492,CUST0041,7/1/2025,76144.05,61544.33,18907.23,9953.86,32683.24,1,15
TXN0000493,CUST0042,8/1/2024,102831.26,62824.14,21398.77,1256.48,40168.89,0,0
TXN0000494,CUST0042,9/1/2024,103864.58,68425.04,29183.63,5042.46,34198.94,0,0
TXN0000495,CUST0042,10/1/2024,112241.42,73958.99,18702.33,3930.09,51326.57,0,0
TXN0000496,CUST0042,11/1/2024,111249.98,83513.75,36523.58,18921.03,28069.13,0,0
TXN0000497,CUST0042,12/1/2024,117205.56,91716.42,20410.23,6358.49,64947.7,0,0
TXN0000498,CUST0042,1/1/2025,133169.99,78092.19,33007.8,7470.08,37614.32,0,0
TXN0000499,CUST0042,2/1/2025,115340.22,65663.79,32670.21,9484.08,23509.51,0,0
TXN0000500,CUST0042,3/1/2025,133166.09,73977.64,11510.55,17776.37,44690.71,0,0
TXN0000501,CUST0042,4/1/2025,108882.59,72416.75,17597.77,6988.28,47830.69,0,0
TXN0000502,CUST0042,5/1/2025,130118.56,70821.98,16361.04,10601.84,43859.1,0,0
TXN0000503,CUST0042,6/1/2025,118257.59,77206.78,23895.75,13755.76,39555.27,0,0
TXN0000504,CUST0042,7/1/2025,131373.37,82644.64,22364.31,1652.89,58627.44,0,0
TXN0000505,CUST0043,8/1/2024,53648.72,38197.62,11156.28,6593.72,20447.62,0,0
TXN0000506,CUST0043,9/1/2024,47049.15,33715.15,13750.34,5469.26,14495.55,0,0
TXN0000507,CUST0043,10/1/2024,56949.35,34912.49,12926.36,1299.08,20687.04,0,0
TXN0000508,CUST0043,11/1/2024,50895.48,35155.68,7746.17,7159.45,20250.06,0,0
TXN0000509,CUST0043,12/1/2024,51362.3,32381.03,13266.72,2508.15,16606.16,0,0
TXN0000510,CUST0043,1/1/2025,50338.23,35769.33,16264.7,6475.3,13029.33,0,0
TXN0000511,CUST0043,2/1/2025,52597.37,26026.94,12575.72,9413.91,4037.32,0,0
TXN0000512,CUST0043,3/1/2025,58184.59,38406.36,16964.99,3892.63,17548.74,1,30
TXN0000513,CUST0043,4/1/2025,60013.95,39901.98,15758.86,4557.94,19585.19,0,0
TXN0000514,CUST0043,5/1/2025,49126.7,36945.65,7103.32,5696.89,24145.45,0,0
TXN0000515,CUST0043,6/1/2025,53532.48,36630.66,15395.46,5485.85,15749.36,0,0
TXN0000516,CUST0043,7/1/2025,48312.55,29243.1,8869.01,4737.94,15636.15,0,0
TXN0000517,CUST0044,8/1/2024,17238.58,12708.62,4297.4,1793.58,6617.64,0,0
TXN0000518,CUST0044,9/1/2024,17861.24,10930.16,4232.27,696.08,6001.81,0,0
TXN0000519,CUST0044,10/1/2024,16941.88,9720.52,4773.36,2122.64,2824.52,0,0
TXN0000520,CUST0044,11/1/2024,14398.84,9306.46,4656.35,1734.96,2915.16,0,0
TXN0000521,CUST0044,12/1/2024,17590.64,10584.04,5421.94,2257.66,2904.45,1,60
TXN0000522,CUST0044,1/1/2025,16114.3,12531.79,3802.7,2937.56,5791.53,0,0
TXN0000523,CUST0044,2/1/2025,15583.58,8295.19,3434.95,165.9,4694.34,0,0
TXN0000524,CUST0044,3/1/2025,16555.27,9711.48,3582.19,194.23,5935.06,0,0
TXN0000525,CUST0044,4/1/2025,18038.3,10613.21,1878.95,3350.54,5383.72,0,0
TXN0000526,CUST0044,5/1/2025,17359.99,12529.49,4082.89,250.59,8196.01,0,0
TXN0000527,CUST0044,6/1/2025,18453.16,14590.82,3060.11,291.82,11238.89,0,0
TXN0000528,CUST0044,7/1/2025,17070.39,11819.91,3778.81,485.28,7555.83,0,0
TXN0000529,CUST0045,8/1/2024,50676.04,35768.26,12328.19,3030.3,20409.76,1,20
TXN0000530,CUST0045,9/1/2024,65675.53,48757.37,12914.73,7417.89,28424.74,0,0
TXN0000531,CUST0045,10/1/2024,57946.42,42271.85,24669.77,845.44,16756.65,0,0
TXN0000532,CUST0045,11/1/2024,68075.56,49692.15,17573.43,5279.06,26839.67,0,0
TXN0000533,CUST0045,12/1/2024,59549.58,45426.78,12875.53,6493.69,26057.57,0,0
TXN0000534,CUST0045,1/1/2025,50870.24,39303.89,11756.17,2181.1,25366.62,0,0
TXN0000535,CUST0045,2/1/2025,63610.64,50783.54,22993.13,8476.94,19313.47,0,0
TXN0000536,CUST0045,3/1/2025,58029.65,47936.68,10120.2,958.73,36857.74,0,0
TXN0000537,CUST0045,4/1/2025,57250.27,32615.46,12833.54,3509.6,16272.32,0,0
TXN0000538,CUST0045,5/1/2025,49856.69,29410.57,10104.2,4405.17,14901.2,0,0
TXN0000539,CUST0045,6/1/2025,51510.63,31606.99,13240.16,7584.65,10782.17,0,0
TXN0000540,CUST0045,7/1/2025,55246.57,29699.44,11824.88,3563.94,14310.62,0,0
TXN0000541,CUST0046,8/1/2024,33806.93,22511.04,6733.23,2732.69,13045.12,0,0
TXN0000542,CUST0046,9/1/2024,31316.27,18873.55,10541.11,3171.67,5160.77,0,0
TXN0000543,CUST0046,10/1/2024,31606.21,21893.29,6395.11,3139.06,12359.11,1,45
TXN0000544,CUST0046,11/1/2024,36021.14,19673.31,4344.22,3866.73,11462.37,0,0
TXN0000545,CUST0046,12/1/2024,33835.93,27981.73,8986.85,8052.84,10942.05,0,0
TXN0000546,CUST0046,1/1/2025,35618.96,23880.13,8013.78,3575.83,12290.52,0,0
TXN0000547,CUST0046,2/1/2025,34290.07,21295.62,6215.53,3196.15,11883.94,0,0
TXN0000548,CUST0046,3/1/2025,33687.26,21102.89,10169.92,5380.98,5551.99,0,0
TXN0000549,CUST0046,4/1/2025,29424.53,20575.88,10096.78,3446.89,7032.21,0,0
TXN0000550,CUST0046,5/1/2025,32051.19,21987.81,7439.78,1296.34,13251.69,0,0
TXN0000551,CUST0046,6/1/2025,29416.27,17763.96,6174.47,1527.8,10061.69,0,0
TXN0000552,CUST0046,7/1/2025,33090.72,23524.71,3515.61,3677.93,16331.16,0,0
TXN0000553,CUST0047,8/1/2024,8000,6224.4,3036.21,248.32,2939.86,0,0
TXN0000554,CUST0047,9/1/2024,8000,5052.6,2736.36,646.86,1669.38,1,15
TXN0000555,CUST0047,10/1/2024,8000,5612.57,2439.04,291.47,2882.05,0,0
TXN0000556,CUST0047,11/1/2024,8000,6070.7,2323.76,772.15,2974.79,0,0
TXN0000557,CUST0047,12/1/2024,8000,4630.97,1733.21,477.42,2420.35,0,0
TXN0000558,CUST0047,1/1/2025,8000,6173,2704.59,602.01,2866.4,0,0
TXN0000559,CUST0047,2/1/2025,8000,5661.92,2802.67,573.52,2285.73,0,0
TXN0000560,CUST0047,3/1/2025,8000,6324.1,2270.72,1353.52,2699.86,0,0
TXN0000561,CUST0047,4/1/2025,8397.5,5322.92,2646.76,850.07,1826.1,0,0
TXN0000562,CUST0047,5/1/2025,8000,5379.46,1606.64,1403.41,2369.4,0,0
TXN0000563,CUST0047,6/1/2025,8000,6733.82,2097.01,134.68,4502.13,0,0
TXN0000564,CUST0047,7/1/2025,8000,5427.48,2218.51,791.53,2417.43,0,0
TXN0000565,CUST0048,8/1/2024,113398.44,67597.3,25241.48,14955.49,27400.34,0,0
TXN0000566,CUST0048,9/1/2024,143955.42,95454.22,42372.96,16691.85,36389.41,0,0
TXN0000567,CUST0048,10/1/2024,135398.05,84256.08,29276.22,1685.12,53294.73,0,0
TXN0000568,CUST0048,11/1/2024,134205.19,108292.87,24236.48,2165.86,81890.54,0,0
